date,eps_EA_supply,eps_EA_demand,eps_UA
2010-11-01,1.5582580794946672,-1.255619497576578,-0.615634550126809
2010-12-01,-1.7390106997390393,1.6641418383309297,-0.11538431073119414
2011-01-01,1.516919970368737,0.6248564372839494,-0.5227162825855992
2011-02-01,2.987357898652018,-0.3856038510105425,-0.2348069797088864
2011-03-01,0.15615153353210842,-0.06121736514739286,0.21003748131159067
2011-04-01,-1.2264360056476658,0.35867914739438866,0.4297541097221137
2011-05-01,-0.22758436784315805,-0.30891569050890433,0.38341496877845854
2011-06-01,-0.2459254959483184,0.05950818476520703,0.2574552618498266
2011-07-01,-0.5787868436848509,0.17930441804282599,-0.8604540110303097
2011-08-01,-0.537575148023523,-0.20377019702697838,-0.38179086285574876
2011-09-01,1.009808396991873,1.88575172452931,-0.782026196395583
2011-10-01,-0.33791320043078815,-0.15833088022579747,0.8316778601587216
2011-11-01,-0.22142846583590903,0.2173572859569638,0.030792452254595412
2011-12-01,-0.28801445669532133,-1.1126811535281849,-0.309259017850912
2012-01-01,-0.3492488308022365,0.3267810410725339,-0.19731410207764413
2012-02-01,-1.7010059927311738,0.5936749722936994,-0.044951182117354736
2012-03-01,0.5395032636298941,0.21188404179383846,-0.19424183688374158
2012-04-01,0.22455794033243537,-0.3509707745719418,-0.26380330599542595
2012-05-01,0.7505684196689688,-0.56930008431455,-0.39885720181934575
2012-06-01,-0.5799201891810796,-0.04300572632537883,-0.2750740686582035
2012-07-01,-0.13467810567358293,0.43074885966461934,0.7166091627021167
2012-08-01,-2.200704793705168,1.4342343318550024,-0.3474043977156095
2012-09-01,0.06240607415953296,0.191040900037842,0.05882610487351149
2012-10-01,-0.3259124784462985,-0.04732394409705231,0.1635703032808984
2012-11-01,-0.8360406565404249,-0.9353045907549167,-0.2998098599577415
2012-12-01,2.988239710767288,0.28084989156700013,0.09473379254069975
2013-01-01,-1.3067602311786986,-2.043107059493095,-0.47552114363367415
2013-02-01,-0.3752704649275523,0.20333585026352358,-0.6692949921248095
2013-03-01,-0.6597256791103489,-0.0863018304314186,-0.1370774802250839
2013-04-01,0.08797231361081727,-1.4540722922345763,-0.10721805668215778
2013-05-01,-0.5064828315103349,1.2045345412422446,0.13499677744048982
2013-06-01,0.17082718037892583,0.49270729390392115,-0.15717374274542134
2013-07-01,-0.49395405066274467,-0.4669209756052143,-0.2766736446026536
2013-08-01,0.32013987550079565,-1.4994880708773877,-0.6556089745413068
2013-09-01,0.20545177487244962,-0.6425021346077998,-0.2414912598208993
2013-10-01,-0.7337992420685241,-1.3908602941490649,-0.21950606417699078
2013-11-01,0.46966688675698665,0.4279697996975922,-0.24114279835056218
2013-12-01,-2.248548884955673,0.7855798306705226,-0.19716507632631924
2014-01-01,0.05048235124182569,-0.26249154101198,-0.3190687052806608
2014-02-01,0.9083403153618175,-0.660582915933776,0.33607651766765234
2014-03-01,0.7153234062507341,-1.2582744680855988,0.5720557998773486
2014-04-01,-0.23909134462647078,0.5222530612775691,0.7599673329487044
2014-05-01,-0.14244169934754128,-1.2558336769274694,0.6837082858649774
2014-06-01,0.29988022829371397,0.062061022565594724,-0.9651677082163889
2014-07-01,0.1268213223970465,-0.7639556815013231,-0.32800610708580935
2014-08-01,1.088935920054181,0.07139847569174165,0.6302325362910993
2014-09-01,-1.1322306749559787,-0.7311890957779524,1.0756828599610555
2014-10-01,0.46856670235333686,-0.29180305059785616,0.06743343363340315
2014-11-01,-0.5342463226288471,-0.43222642690737256,0.4223234098169827
2014-12-01,0.059679903222456726,-2.29239720718363,0.9646293621216124
2015-01-01,0.49245178896928016,-1.5257438269340293,1.114292529059451
2015-02-01,1.3700471981080986,0.7040109829707868,2.4416259401147453
2015-03-01,-0.616896209742557,0.06239155447520389,4.747869328243561
2015-04-01,0.07915092147760888,-0.384712233099099,5.321584803871066
2015-05-01,-0.304126161774812,0.45796421136810367,-6.291079238160945
2015-06-01,-0.5470963354354815,-0.3225619339355345,1.1296522271017795
2015-07-01,0.2445660673544766,-0.03722856775024978,-0.08584965242840954
2015-08-01,0.4664013903827977,-0.38259001647930113,0.17273725506068344
2015-09-01,0.37750337739558165,-0.9557941583731654,1.0405734785168412
2015-10-01,0.5485740952211983,0.7542658519633012,-2.305074936154053
2015-11-01,0.21347483914131166,-0.4849522758786722,2.657730442544351
2015-12-01,0.8623101574872506,0.3800445416462722,-1.4764212071568512
2016-01-01,-0.3454275086421023,-0.10927040325856566,-0.20266541785621026
2016-02-01,-0.9708509349047906,-1.1438114656848324,-3.1704429093984343
2016-03-01,0.3000557998179392,0.5932829007826002,-3.8312712625777237
2016-04-01,0.5858466460665132,0.05348937038868701,-2.201193877704283
2016-05-01,-0.21743299027945276,0.6480794741223768,2.6242838912489783
2016-06-01,0.3023706369903187,0.5512781012639626,0.22145059533870715
2016-07-01,-0.34996076957518485,-0.17677521534190324,0.5745068178001628
2016-08-01,-1.3015504705630911,0.3379075468503418,-0.29485587210951597
2016-09-01,1.1968604953548503,-0.07936400435202677,-0.6061827468369068
2016-10-01,0.6313404136953257,0.2701734797749066,2.7871424761261983
2016-11-01,0.6325813312849783,-1.0666517534934759,-2.241039960977784
2016-12-01,0.24809498243352807,1.3022599386720835,-0.0017339288921364299
2017-01-01,0.613588047477296,1.8477850129251834,-0.0803315225738492
2017-02-01,-0.918937494911654,0.11327645719043486,0.7319865612647364
2017-03-01,-0.3590632040114269,-1.5861488322256765,-0.17776919000992103
2017-04-01,0.17438519263749555,1.689087026911632,-1.835253336892699
2017-05-01,0.10365474542056143,-2.222819898873191,1.8057819397630392
2017-06-01,0.07026268775542674,-0.6364569176094557,0.7218323740326541
2017-07-01,0.9674171119281015,0.2872287402089735,-0.5166535967259109
2017-08-01,0.03276422313523617,0.35030887849642567,0.014078108361198752
2017-09-01,-0.9423073844222782,0.10043467415188082,-0.028386086947739746
2017-10-01,-0.30624824201939516,-0.34570777734133823,-1.0902845974845514
2017-11-01,0.3482163276249114,0.7450732286272452,0.28932304926312225
2017-12-01,0.04815491084124097,-0.9257750408330283,0.43252434096117076
2018-01-01,-0.2031177480451706,-0.4642621951818454,0.1783094284167414
2018-02-01,1.2352558788434702,-0.5478329407311302,-0.25400399445282473
2018-03-01,0.7216062228566231,0.08865446400871839,-0.5101868216888518
2018-04-01,-0.28313992043904085,-0.8335510607074004,-0.10011855243713293
2018-05-01,0.2648578922653876,2.637399336284371,-0.7962316219218961
2018-06-01,0.7065242948782935,-0.23476617219160154,-0.5773586654792345
2018-07-01,-0.8722127070434619,0.4739223528930767,-0.07242725522439755
2018-08-01,1.6110081805798728,-0.759756140525541,0.283441670044518
2018-09-01,-0.06152866345093626,0.02588703668417077,-0.1945415081732916
2018-10-01,-0.3904449051089269,0.5719390845192077,0.13203682218013352
2018-11-01,-0.9528023776210988,-1.068568759828444,0.06608266314638835
2018-12-01,-0.4365954023809771,-0.9342890047691784,-0.29704965761498103
2019-01-01,0.5738248946427076,-0.17646700597605744,-0.12431296847411387
2019-02-01,-0.6419860563244745,0.7007341524128189,-0.042577451004733625
2019-03-01,-0.2853490620738385,0.2657591280017096,-0.017804615657728187
2019-04-01,-0.24478173410538492,0.8043821881461068,0.3028049516313991
2019-05-01,0.04838383091470386,-2.059652119701903,0.23333282176825096
2019-06-01,-1.3682577455553129,0.49615357681283556,-0.6515205581805311
2019-07-01,0.8161837101560773,-1.0549921086868663,0.22341328715155673
2019-08-01,-0.9619336019641371,0.4601931707977968,-0.18645953906850982
2019-09-01,-0.6924730758681626,-0.5744946340954842,-0.8438352089381619
2019-10-01,-0.09873684662385662,-0.14695798483106046,-0.1326890662979462
2019-11-01,-0.4220062310578386,0.9643800629212931,-0.47361542987615246
2019-12-01,-0.37094816347002124,1.3465451361496115,-0.1809977541341014
2020-01-01,1.2092840678174381,-0.294382214427077,-0.24639775672696143
2020-02-01,0.5708771541190172,-1.3954643807448512,-0.5998023321477034
2020-03-01,-1.2366108775949956,-1.475621639105333,-0.39648852038039806
2020-04-01,-2.0227142493354684,-1.1711979074598085,-0.486919207167971
2020-05-01,-1.523416073811443,0.09584937160104856,-0.16601481744628602
2020-06-01,1.1566780669984584,0.9558970148346718,0.7618575798044149
2020-07-01,-1.1836667226700106,0.6205152957015472,-0.4196222144516573
2020-08-01,-0.7548389521885962,-2.8331890485468616,-0.5174041868514794
2020-09-01,0.657033135697563,0.46311207028161694,-0.3311770010482685
2020-10-01,0.07705743230217792,-0.27155869539012273,-0.14663902909001097
2020-11-01,0.5016429898566672,-0.34633828585518595,0.1378001998734233
2020-12-01,0.7685359413137993,-0.566506216396673,-0.28514729005575545
2021-01-01,-1.569316148973231,2.7568047832957157,-0.10974926991126893
2021-02-01,-1.4653418370961284,-0.34387083644535965,0.07243358301654436
2021-03-01,1.9081007848747749,1.2323325679332686,0.2331032723568185
2021-04-01,3.0471659223328564,0.055363827586081604,-0.6046487889867421
2021-05-01,2.2521317916995636,0.049242388746475796,0.009613771587832536
2021-06-01,-1.7557040607292886,-0.8764804058368061,-1.3096416560551791
2021-07-01,1.2554014916701932,0.5780323073378866,0.16104655649787447
2021-08-01,1.61478703145273,2.742937706700632,-0.08958718412117178
2021-09-01,0.06725297481434289,0.09893974831544636,0.1766273548623915
2021-10-01,-0.2134730432786206,2.9031854994641986,-0.3395739561377652
2021-11-01,-1.0396801271996419,3.065832177201598,-0.004341551588363302
2021-12-01,-1.4060199624560736,0.3430308582704121,0.3631607053800463
